34.0 APEX_CODE,FINEST;APEX_PROFILING,DEBUG;CALLOUT,DEBUG;DB,DEBUG;SYSTEM,DEBUG;VALIDATION,DEBUG;VISUALFORCE,DEBUG;WORKFLOW,DEBUG
14:07:36.0 (3835411)|METHOD_EXIT|[30]|01p3600000DHD0S|LabTools.FutureRequest.Get(String)
14:07:36.0 (3839453)|STATEMENT_EXECUTE|[31]
14:07:36.0 (3843286)|HEAP_ALLOCATE|[31]|Bytes:45
14:07:36.0 (4427875)|HEAP_ALLOCATE|[31]|Bytes:24
14:07:36.0 (4444071)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
14:07:36.0 (4447353)|STATEMENT_EXECUTE|[1]
14:07:36.0 (4457787)|SYSTEM_METHOD_EXIT|[1]|Type
14:07:36.0 (4463965)|HEAP_ALLOCATE|[31]|Bytes:8
14:07:36.0 (4483968)|HEAP_ALLOCATE|[31]|Bytes:8
14:07:36.0 (4489608)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
14:07:36.0 (4508055)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x33bc42f9
14:07:36.0 (4511997)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
14:07:36.0 (4600737)|VARIABLE_ASSIGNMENT|[4]|apextype|"LabTools.HttpClient_Tests.TestResponseHandler"|0x374e400d
14:07:36.0 (4649101)|HEAP_ALLOCATE|[31]|Bytes:8
14:07:36.0 (4673438)|METHOD_ENTRY|[31]|01p3600000DHD0S|LabTools.FutureRequest.SetHandler(System.Type)
14:07:36.0 (4698777)|VARIABLE_SCOPE_BEGIN|[6]|this|LabTools.FutureRequest|true|false
14:07:36.0 (4720444)|VARIABLE_ASSIGNMENT|[6]|this|{"endpoint":"http://www.google.co (1 more) ...","method":"GET"}|0x51df6890
14:07:36.0 (4725471)|VARIABLE_SCOPE_BEGIN|[6]|type|System.Type|true|false
14:07:36.0 (4737243)|VARIABLE_ASSIGNMENT|[6]|type|{"aot":"0x374e400d"}|0x33bc42f9
14:07:36.0 (4750061)|SYSTEM_MODE_ENTER|false
14:07:36.0 (4755356)|HEAP_ALLOCATE|[7]|Bytes:5
14:07:36.0 (4759543)|STATEMENT_EXECUTE|[6]
14:07:36.0 (4760962)|STATEMENT_EXECUTE|[7]
14:07:36.0 (4774077)|METHOD_ENTRY|[7]||System.Type.newInstance()
14:07:36.0 (5338699)|STATEMENT_EXECUTE|[44]
14:07:36.0 (5355380)|METHOD_EXIT|[7]||System.Type.newInstance()
14:07:36.0 (5369497)|VARIABLE_SCOPE_BEGIN|[7]|obj|Object|false|false
14:07:36.0 (5385561)|VARIABLE_ASSIGNMENT|[7]|obj|{}
14:07:36.0 (5391261)|HEAP_ALLOCATE|[8]|Bytes:29
14:07:36.0 (5450695)|STATEMENT_EXECUTE|[8]
14:07:36.0 (5453607)|STATEMENT_EXECUTE|[12]
14:07:36.0 (5463013)|METHOD_ENTRY|[12]||System.Type.getName()
14:07:36.0 (5513570)|METHOD_EXIT|[12]||System.Type.getName()
14:07:36.0 (5528584)|VARIABLE_ASSIGNMENT|[12]|this.handler|"LabTools.HttpClient_ (25 more) ..."|0x51df6890
14:07:36.0 (5533919)|SYSTEM_MODE_EXIT|false
14:07:36.0 (5540694)|METHOD_EXIT|[31]|01p3600000DHD0S|LabTools.FutureRequest.SetHandler(System.Type)
14:07:36.0 (5544482)|STATEMENT_EXECUTE|[33]
14:07:36.0 (5548599)|HEAP_ALLOCATE|[33]|Bytes:22
14:07:36.0 (5610549)|HEAP_ALLOCATE|[33]|Bytes:8
14:07:36.0 (5617299)|HEAP_ALLOCATE|[33]|Bytes:8
14:07:36.0 (5621330)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
14:07:36.0 (5636909)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x25326af
14:07:36.0 (5640352)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
14:07:36.0 (5677138)|VARIABLE_ASSIGNMENT|[4]|apextype|"System.HttpCalloutMock"|0x35d15396
14:07:36.0 (5705633)|HEAP_ALLOCATE|[33]|Bytes:8
14:07:36.0 (6224838)|HEAP_ALLOCATE|[33]|Bytes:2
14:07:36.0 (6242568)|HEAP_ALLOCATE|[33]|Bytes:4
14:07:36.0 (6264963)|CONSTRUCTOR_ENTRY|[33]|01p3600000DHDD5|<init>()
14:07:36.0 (6289691)|VARIABLE_SCOPE_BEGIN|[54]|this|LabTools.HttpClient_Tests.GoogleHttpCalloutMock|true|false
14:07:36.0 (6306986)|VARIABLE_ASSIGNMENT|[54]|this|{}|0x37ac4026
14:07:36.0 (6322196)|STATEMENT_EXECUTE|[54]
14:07:36.0 (6329726)|CONSTRUCTOR_EXIT|[33]|01p3600000DHDD5|<init>()
14:07:36.0 (6369945)|HEAP_ALLOCATE|[33]|Bytes:57
14:07:36.0 (6383422)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
14:07:36.0 (6386428)|STATEMENT_EXECUTE|[1]
14:07:36.0 (6396041)|SYSTEM_METHOD_EXIT|[1]|Test
14:07:36.0 (6408309)|METHOD_ENTRY|[33]||System.Test.setMock(System.Type, Object)
14:07:36.0 (6529431)|METHOD_EXIT|[33]||System.Test.setMock(System.Type, Object)
14:07:36.0 (6535017)|STATEMENT_EXECUTE|[35]
14:07:36.0 (6543645)|METHOD_ENTRY|[35]||System.Test.startTest()
14:07:36.0 (8926424)|METHOD_EXIT|[35]||System.Test.startTest()
14:07:36.0 (8933207)|STATEMENT_EXECUTE|[36]
14:07:36.0 (8960465)|METHOD_ENTRY|[36]|01p3600000DHD0N|LabTools.HttpClient.Future(LabTools.FutureRequest)
14:07:36.0 (8993432)|VARIABLE_SCOPE_BEGIN|[7]|this|LabTools.HttpClient|true|false
14:07:36.0 (9008743)|VARIABLE_ASSIGNMENT|[7]|this|{}|0x398f3dc
14:07:36.0 (9013330)|VARIABLE_SCOPE_BEGIN|[7]|request|LabTools.FutureRequest|true|false
14:07:36.0 (9030840)|VARIABLE_ASSIGNMENT|[7]|request|{"endpoint":"http://www.google.co (1 more) ...","handler":"LabTools.HttpClient_ (25 more) ...","method":"GET"}|0x51df6890
14:07:36.0 (9767013)|SYSTEM_MODE_ENTER|false
14:07:36.0 (9774923)|HEAP_ALLOCATE|[8]|Bytes:5
14:07:36.0 (9780208)|STATEMENT_EXECUTE|[7]
14:07:36.0 (9781588)|STATEMENT_EXECUTE|[8]
14:07:36.0 (9785375)|HEAP_ALLOCATE|[8]|Bytes:19
14:07:36.0 (9788508)|HEAP_ALLOCATE|[8]|Bytes:9
14:07:36.0 (9827900)|HEAP_ALLOCATE|[8]|Bytes:4
14:07:36.0 (9882823)|ENTERING_MANAGED_PKG|
14:07:36.0 (9969191)|HEAP_ALLOCATE|[8]|Bytes:18
14:07:36.0 (9990389)|SYSTEM_METHOD_ENTRY|[1]|JSON.JSON()
14:07:36.0 (9993690)|STATEMENT_EXECUTE|[1]
14:07:36.0 (10003326)|SYSTEM_METHOD_EXIT|[1]|JSON
14:07:36.0 (10016982)|METHOD_ENTRY|[8]||System.JSON.serialize(Object)
14:07:36.0 (10113297)|METHOD_EXIT|[8]||System.JSON.serialize(Object)
14:07:36.0 (10130060)|HEAP_ALLOCATE|[8]|Bytes:4
14:07:36.0 (10142890)|ENTERING_MANAGED_PKG|
14:07:36.0 (10150150)|HEAP_ALLOCATE|[8]|Bytes:6
14:07:36.0 (10185104)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:07:36.0 (10194652)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:07:36.0 (10278106)|SYSTEM_MODE_EXIT|false
14:07:36.0 (10287234)|METHOD_EXIT|[36]|01p3600000DHD0N|LabTools.HttpClient.Future(LabTools.FutureRequest)
14:07:36.0 (10291994)|STATEMENT_EXECUTE|[37]
14:07:36.0 (10301297)|METHOD_ENTRY|[37]||System.Test.stopTest()
14:07:36.0 (14791078)|SYSTEM_MODE_ENTER|false
14:07:36.0 (14800134)|HEAP_ALLOCATE|[13]|Bytes:5
14:07:36.0 (14805665)|STATEMENT_EXECUTE|[12]
14:07:36.0 (14807762)|STATEMENT_EXECUTE|[13]
14:07:36.0 (14811762)|HEAP_ALLOCATE|[13]|Bytes:22
14:07:36.0 (14852939)|HEAP_ALLOCATE|[13]|Bytes:8
14:07:36.0 (14859118)|HEAP_ALLOCATE|[13]|Bytes:8
14:07:36.0 (14879149)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
14:07:36.0 (14898374)|VARIABLE_ASSIGNMENT|[4]|this|{}|0xbb0ff3
14:07:36.0 (14901915)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
14:07:36.0 (14952014)|VARIABLE_ASSIGNMENT|[4]|apextype|"LabTools.FutureRequest"|0x3f180194
14:07:36.0 (14988901)|HEAP_ALLOCATE|[13]|Bytes:8
14:07:36.0 (15004021)|METHOD_ENTRY|[13]||System.JSON.deserialize(String, System.Type)
14:07:36.0 (15238770)|METHOD_EXIT|[13]||System.JSON.deserialize(String, System.Type)
14:07:36.0 (15247652)|VARIABLE_SCOPE_BEGIN|[13]|fRequest|LabTools.FutureRequest|true|false
14:07:36.0 (15270958)|VARIABLE_ASSIGNMENT|[13]|fRequest|{"endpoint":"http://www.google.co (1 more) ...","handler":"LabTools.HttpClient_ (25 more) ...","method":"GET"}|0x5a75a682
14:07:36.0 (15275509)|STATEMENT_EXECUTE|[15]
14:07:36.0 (15308761)|VARIABLE_SCOPE_BEGIN|[15]|request|System.HttpRequest|true|false
14:07:36.0 (15357777)|VARIABLE_ASSIGNMENT|[15]|request|"System.HttpRequest[Endpoint=null, Method=null]"|0x76874b0d
14:07:36.0 (15363099)|STATEMENT_EXECUTE|[16]
14:07:36.0 (15424568)|STATEMENT_EXECUTE|[17]
14:07:36.0 (15456276)|STATEMENT_EXECUTE|[19]
14:07:36.0 (15570890)|CALLOUT_REQUEST|[19]|System.HttpRequest[Endpoint=http://www.google.com, Method=GET]
14:07:36.0 (15640826)|HEAP_ALLOCATE|[19]|Bytes:4
14:07:36.0 (15651173)|HEAP_ALLOCATE|[19]|Bytes:21
14:07:36.0 (15659545)|VARIABLE_SCOPE_BEGIN|[55]|this|LabTools.HttpClient_Tests.GoogleHttpCalloutMock|true|false
14:07:36.0 (15688793)|VARIABLE_ASSIGNMENT|[55]|this|{}|0x37ac4026
14:07:36.0 (15699541)|VARIABLE_SCOPE_BEGIN|[55]|req|System.HttpRequest|true|false
14:07:36.0 (15767427)|VARIABLE_ASSIGNMENT|[55]|req|"System.HttpRequest[Endpoint=http://www.google.com, Method=GET]"|0x76874b0d
14:07:36.0 (15798136)|STATEMENT_EXECUTE|[55]
14:07:36.0 (15802240)|STATEMENT_EXECUTE|[57]
14:07:36.0 (15838028)|HEAP_ALLOCATE|[57]|Bytes:21
14:07:36.0 (15862099)|ENTERING_MANAGED_PKG|
14:07:36.0 (15881143)|STATEMENT_EXECUTE|[58]
14:07:36.0 (15905590)|HEAP_ALLOCATE|[58]|Bytes:3
14:07:36.0 (15920425)|ENTERING_MANAGED_PKG|
14:07:36.0 (15932622)|STATEMENT_EXECUTE|[61]
14:07:36.0 (15949248)|VARIABLE_SCOPE_BEGIN|[61]|res|System.HttpResponse|true|false
14:07:36.0 (16002637)|VARIABLE_ASSIGNMENT|[61]|res|"System.HttpResponse[Status=null, StatusCode=0]"|0x26c64b45
14:07:36.0 (16008794)|STATEMENT_EXECUTE|[62]
14:07:36.0 (16013460)|HEAP_ALLOCATE|[62]|Bytes:7
14:07:36.0 (16077141)|STATEMENT_EXECUTE|[63]
14:07:36.0 (16123185)|STATEMENT_EXECUTE|[64]
14:07:36.0 (16140116)|CALLOUT_RESPONSE|[19]|System.HttpResponse[Status=null, StatusCode=200]
14:07:36.0 (16152227)|HEAP_ALLOCATE|[19]|Bytes:11
14:07:36.0 (16160107)|VARIABLE_SCOPE_BEGIN|[19]|result|System.HttpResponse|true|false
14:07:36.0 (16200191)|VARIABLE_ASSIGNMENT|[19]|result|"System.HttpResponse[Status=null, StatusCode=200]"|0x26c64b45
14:07:36.0 (16207871)|STATEMENT_EXECUTE|[21]
14:07:36.0 (16209616)|STATEMENT_EXECUTE|[22]
14:07:36.0 (16214046)|HEAP_ALLOCATE|[22]|Bytes:15
14:07:36.0 (16235772)|HEAP_ALLOCATE|[22]|Bytes:60
14:07:36.0 (16266288)|ENTERING_MANAGED_PKG|
14:07:36.0 (16287564)|USER_DEBUG|[22]|DEBUG|Handling with: LabTools.HttpClient_Tests.TestResponseHandler
14:07:36.0 (16296843)|STATEMENT_EXECUTE|[24]
14:07:36.0 (16308326)|METHOD_ENTRY|[24]||System.Type.forName(String)
14:07:36.0 (21773929)|METHOD_EXIT|[24]||System.Type.forName(String)
14:07:36.0 (21784990)|VARIABLE_SCOPE_BEGIN|[24]|targettype|System.Type|true|false
14:07:36.0 (21814750)|VARIABLE_ASSIGNMENT|[24]|targettype|{"aot":"0x374e400d"}|0x1c0dce9e
14:07:36.0 (21820764)|STATEMENT_EXECUTE|[25]
14:07:36.0 (21834768)|METHOD_ENTRY|[25]||System.Type.newInstance()
14:07:36.0 (21923928)|STATEMENT_EXECUTE|[44]
14:07:36.0 (21946655)|METHOD_EXIT|[25]||System.Type.newInstance()
14:07:36.0 (21960971)|VARIABLE_SCOPE_BEGIN|[25]|handler|LabTools.IHttpResponseHandler|true|false
14:07:36.0 (21980164)|VARIABLE_ASSIGNMENT|[25]|handler|{}|0x489bd18e
14:07:36.0 (21983933)|STATEMENT_EXECUTE|[26]
14:07:36.0 (22016302)|METHOD_ENTRY|[26]|01p3600000DHDD5|LabTools.HttpClient_Tests.TestResponseHandler.Handle(System.HttpResponse)
14:07:36.0 (22043605)|VARIABLE_SCOPE_BEGIN|[46]|this|LabTools.HttpClient_Tests.TestResponseHandler|true|false
14:07:36.0 (22058121)|VARIABLE_ASSIGNMENT|[46]|this|{}|0x489bd18e
14:07:36.0 (22062318)|VARIABLE_SCOPE_BEGIN|[46]|response|System.HttpResponse|true|false
14:07:36.0 (22124082)|VARIABLE_ASSIGNMENT|[46]|response|"System.HttpResponse[Status=null, StatusCode=200]"|0x26c64b45
14:07:36.0 (22146176)|STATEMENT_EXECUTE|[46]
14:07:36.0 (22148388)|STATEMENT_EXECUTE|[47]
14:07:36.0 (22161668)|HEAP_ALLOCATE|[47]|Bytes:4
14:07:36.0 (22176126)|VARIABLE_ASSIGNMENT|[47]|HttpClient_Tests.TestResponseHandlerCalled|1
14:07:36.0 (22179172)|STATEMENT_EXECUTE|[48]
14:07:36.0 (22235335)|HEAP_ALLOCATE|[48]|Bytes:7
14:07:36.0 (22258253)|ENTERING_MANAGED_PKG|
14:07:36.0 (22279427)|STATEMENT_EXECUTE|[49]
14:07:36.0 (22318420)|ENTERING_MANAGED_PKG|
14:07:36.0 (22332966)|METHOD_EXIT|[26]|01p3600000DHDD5|LabTools.HttpClient_Tests.TestResponseHandler.Handle(System.HttpResponse)
14:07:36.0 (22343171)|SYSTEM_MODE_EXIT|false
14:07:36.22 (22358894)|CUMULATIVE_LIMIT_USAGE
14:07:36.22 (22358894)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

14:07:36.22 (22358894)|LIMIT_USAGE_FOR_NS|LabTools|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 1 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

14:07:36.22 (22358894)|CUMULATIVE_LIMIT_USAGE_END

14:07:36.0 (22406588)|CODE_UNIT_FINISHED|HttpClient.AsyncCall
14:07:36.0 (25865891)|METHOD_EXIT|[37]||System.Test.stopTest()
14:07:36.0 (25873328)|STATEMENT_EXECUTE|[39]
14:07:36.0 (25892357)|ENTERING_MANAGED_PKG|
14:07:36.25 (25927308)|CUMULATIVE_LIMIT_USAGE
14:07:36.25 (25927308)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:07:36.25 (25927308)|TESTING_LIMITS
14:07:36.25 (25927308)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:07:36.25 (25927308)|LIMIT_USAGE_FOR_NS|LabTools|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 1 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:07:36.25 (25927308)|CUMULATIVE_LIMIT_USAGE_END

14:07:36.0 (25966879)|CODE_UNIT_FINISHED|HttpClient_Tests.WhenMakingFutureRequest_ShouldHandleResponse
14:07:36.0 (27292643)|EXECUTION_FINISHED
14:07:36.55 (55700057)|EXECUTION_STARTED
14:07:36.55 (55718587)|CODE_UNIT_STARTED|[EXTERNAL]|01p3600000DHDD5|HttpClient_Tests.WhenMakingRequest_ShouldReturnResponse
14:07:36.55 (55796196)|VARIABLE_SCOPE_BEGIN|[43]|HttpClient_Tests.TestResponseHandlerCalled|Integer|false|true
14:07:36.55 (55905017)|HEAP_ALLOCATE|[72]|Bytes:3
14:07:36.55 (55961238)|HEAP_ALLOCATE|[77]|Bytes:152
14:07:36.55 (55999154)|HEAP_ALLOCATE|[342]|Bytes:408
14:07:36.55 (56046074)|HEAP_ALLOCATE|[355]|Bytes:408
14:07:36.55 (56090637)|HEAP_ALLOCATE|[467]|Bytes:48
14:07:36.55 (56141870)|HEAP_ALLOCATE|[139]|Bytes:6
14:07:36.55 (56182937)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:41
14:07:36.55 (56193548)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
14:07:36.55 (56216605)|METHOD_ENTRY|[2]|01p3600000DHDD5|HttpClient_Tests.HttpClient_Tests()
14:07:36.55 (56223897)|STATEMENT_EXECUTE|[2]
14:07:36.55 (56234869)|STATEMENT_EXECUTE|[2]
14:07:36.55 (56237280)|STATEMENT_EXECUTE|[43]
14:07:36.55 (56243997)|HEAP_ALLOCATE|[43]|Bytes:4
14:07:36.55 (56284754)|VARIABLE_ASSIGNMENT|[43]|HttpClient_Tests.TestResponseHandlerCalled|0
14:07:36.55 (56291950)|STATEMENT_EXECUTE|[44]
14:07:36.55 (56294400)|STATEMENT_EXECUTE|[54]
