34.0 APEX_CODE,FINEST;APEX_PROFILING,DEBUG;CALLOUT,DEBUG;DB,DEBUG;SYSTEM,DEBUG;VALIDATION,DEBUG;VISUALFORCE,DEBUG;WORKFLOW,DEBUG
14:01:18.20 (75044294)|STATEMENT_EXECUTE|[14]
14:01:18.20 (75075264)|HEAP_ALLOCATE|[14]|Bytes:4
14:01:18.20 (75173629)|HEAP_ALLOCATE|[15]|Bytes:21
14:01:18.20 (75342158)|HEAP_ALLOCATE|[15]|Bytes:24
14:01:18.20 (75366013)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
14:01:18.20 (75369640)|STATEMENT_EXECUTE|[1]
14:01:18.20 (75383438)|SYSTEM_METHOD_EXIT|[1]|Type
14:01:18.20 (75392636)|HEAP_ALLOCATE|[15]|Bytes:8
14:01:18.20 (75417210)|HEAP_ALLOCATE|[15]|Bytes:8
14:01:18.20 (75425527)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
14:01:18.20 (75458734)|VARIABLE_ASSIGNMENT|[4]|this|{}|0xde41f31
14:01:18.20 (75463145)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
14:01:18.20 (75552007)|VARIABLE_ASSIGNMENT|[4]|apextype|"LabTools.HeartbeatJob"|0x653998
14:01:18.20 (75635322)|HEAP_ALLOCATE|[15]|Bytes:8
14:01:18.20 (75660291)|METHOD_ENTRY|[15]||System.Type.getName()
14:01:18.20 (75725624)|METHOD_EXIT|[15]||System.Type.getName()
14:01:18.20 (75792133)|VARIABLE_ASSIGNMENT|[14]|this.Name|"LabTools.HeartbeatJo (1 more) ..."|0x6e520660
14:01:18.20 (75869015)|VARIABLE_ASSIGNMENT|[14]|this.LabTools__Runner__c|"a0136000004l7rkAAA"|0x6e520660
14:01:18.20 (75908295)|ENTERING_MANAGED_PKG|
14:01:18.20 (75941268)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:01:18.20 (75951036)|STATEMENT_EXECUTE|[18]
14:01:18.20 (76036021)|DML_BEGIN|[18]|Op:Insert|Type:LabTools__Job__c|Rows:1
14:01:18.20 (76061340)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:01:18.20 (110007868)|DML_END|[18]
14:01:18.20 (110150295)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:01:18.20 (110168779)|STATEMENT_EXECUTE|[20]
14:01:18.20 (112783587)|HEAP_ALLOCATE|[20]|Bytes:7
14:01:18.20 (112815197)|METHOD_ENTRY|[1]|01p3600000DHKdZ|JobRunner.JobRunner()
14:01:18.20 (112819207)|STATEMENT_EXECUTE|[1]
14:01:18.20 (112825527)|STATEMENT_EXECUTE|[1]
14:01:18.20 (113530261)|SYSTEM_MODE_ENTER|false
14:01:18.20 (113551369)|HEAP_ALLOCATE|[20]|Bytes:5
14:01:18.20 (113561319)|SYSTEM_MODE_EXIT|false
14:01:18.20 (113577230)|METHOD_EXIT|[1]|JobRunner
14:01:18.20 (114226214)|HEAP_ALLOCATE|[20]|Bytes:8
14:01:18.20 (114254085)|CONSTRUCTOR_ENTRY|[20]|01p3600000DHKdZ|<init>()
14:01:18.20 (114303482)|VARIABLE_SCOPE_BEGIN|[43]|this|LabTools.JobRunner|true|false
14:01:18.20 (114335537)|VARIABLE_ASSIGNMENT|[43]|this|{}|0x7ffcde1d
14:01:18.20 (114351796)|SYSTEM_MODE_ENTER|false
14:01:18.20 (114359668)|HEAP_ALLOCATE|[44]|Bytes:5
14:01:18.20 (114367261)|STATEMENT_EXECUTE|[1]
14:01:18.20 (114372981)|HEAP_ALLOCATE|[44]|Bytes:5
14:01:18.20 (114376713)|STATEMENT_EXECUTE|[54]
14:01:18.20 (114400591)|STATEMENT_EXECUTE|[43]
14:01:18.20 (114403111)|STATEMENT_EXECUTE|[44]
14:01:18.20 (115853846)|HEAP_ALLOCATE|[44]|Bytes:26
14:01:18.20 (115890279)|METHOD_ENTRY|[1]|01p3600000AqZfY|Repository.Repository()
14:01:18.20 (115897406)|STATEMENT_EXECUTE|[1]
14:01:18.20 (115906011)|STATEMENT_EXECUTE|[1]
14:01:18.20 (115915295)|HEAP_ALLOCATE|[44]|Bytes:5
14:01:18.20 (115932622)|METHOD_EXIT|[1]|Repository
14:01:18.20 (115954316)|HEAP_ALLOCATE|[44]|Bytes:4
14:01:18.20 (115975928)|CONSTRUCTOR_ENTRY|[44]|01p3600000AqZfY|<init>()
14:01:18.20 (116058135)|VARIABLE_SCOPE_BEGIN|[1]|this|LabTools.Repository|true|false
14:01:18.20 (116080578)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5582e439
14:01:18.20 (116092307)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:01:18.20 (116110598)|STATEMENT_EXECUTE|[1]
14:01:18.20 (116114742)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:01:18.20 (116124587)|CONSTRUCTOR_EXIT|[44]|01p3600000AqZfY|<init>()
14:01:18.20 (116138871)|VARIABLE_ASSIGNMENT|[44]|this.repository|0x5582e439|0x7ffcde1d
14:01:18.20 (116142803)|SYSTEM_MODE_EXIT|false
14:01:18.20 (116151040)|CONSTRUCTOR_EXIT|[20]|01p3600000DHKdZ|<init>()
14:01:18.20 (116154775)|VARIABLE_SCOPE_BEGIN|[20]|jRunner|LabTools.JobRunner|true|false
14:01:18.20 (116174464)|VARIABLE_ASSIGNMENT|[20]|jRunner|{"repository":"0x5582e439"}|0x7ffcde1d
14:01:18.20 (116180927)|STATEMENT_EXECUTE|[22]
14:01:18.20 (116239048)|HEAP_ALLOCATE|[22]|Bytes:57
14:01:18.20 (116252179)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
14:01:18.20 (116254908)|STATEMENT_EXECUTE|[1]
14:01:18.20 (116263134)|SYSTEM_METHOD_EXIT|[1]|Test
14:01:18.20 (116276555)|METHOD_ENTRY|[22]||System.Test.startTest()
14:01:18.20 (118732299)|METHOD_EXIT|[22]||System.Test.startTest()
14:01:18.20 (118739911)|STATEMENT_EXECUTE|[23]
14:01:18.20 (118760932)|METHOD_ENTRY|[23]|01p3600000DHKdZ|LabTools.JobRunner.execute()
14:01:18.20 (118790129)|VARIABLE_SCOPE_BEGIN|[3]|this|LabTools.JobRunner|true|false
14:01:18.20 (118810790)|VARIABLE_ASSIGNMENT|[3]|this|{"repository":"0x5582e439"}|0x7ffcde1d
14:01:18.20 (119470610)|SYSTEM_MODE_ENTER|false
14:01:18.20 (119478654)|HEAP_ALLOCATE|[5]|Bytes:5
14:01:18.20 (119483741)|STATEMENT_EXECUTE|[3]
14:01:18.20 (119485178)|STATEMENT_EXECUTE|[5]
14:01:18.20 (119533115)|HEAP_ALLOCATE|[5]|Bytes:56
14:01:18.20 (119549789)|VARIABLE_SCOPE_BEGIN|[5]|now|Datetime|false|false
14:01:18.20 (119594560)|VARIABLE_ASSIGNMENT|[5]|now|"2016-05-31T21:01:19.107Z"
14:01:18.20 (119598787)|STATEMENT_EXECUTE|[6]
14:01:18.20 (119606505)|HEAP_ALLOCATE|[6]|Bytes:326
14:01:18.20 (119620198)|HEAP_ALLOCATE|[6]|Bytes:4
14:01:18.20 (119632281)|HEAP_ALLOCATE|[6]|Bytes:7
14:01:18.20 (119658282)|HEAP_ALLOCATE|[6]|Bytes:7
14:01:18.20 (120388182)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:1|SELECT Name, LabTools__RecurrenceType__c, LabTools__RecurrenceRate__c, (SELECT Name, LabTools__Enabled__c FROM LabTools__Jobs__r) FROM LabTools__Runner__c WHERE (LabTools__StartOn__c <= :tmpVar1 AND (LabTools__NextRunOn__c = NULL OR LabTools__NextRunOn__c <= :tmpVar2)) ORDER BY LabTools__NextRunOn__c DESC NULLS FIRST LIMIT 5
14:01:18.20 (127254573)|SOQL_EXECUTE_END|[6]|Rows:1
14:01:18.20 (127287530)|HEAP_ALLOCATE|[6]|Bytes:8
14:01:18.20 (127312445)|HEAP_ALLOCATE|[6]|Bytes:292
14:01:18.20 (127365835)|HEAP_ALLOCATE|[6]|Bytes:8
14:01:18.20 (127415479)|METHOD_ENTRY|[6]|01p3600000AqZfY|LabTools.Repository.Echo(List<SObject>)
14:01:18.20 (127428170)|VARIABLE_SCOPE_BEGIN|[5]|this|LabTools.Repository|true|false
14:01:18.20 (127446230)|VARIABLE_ASSIGNMENT|[5]|this|{}|0x5582e439
14:01:18.20 (127451606)|VARIABLE_SCOPE_BEGIN|[5]|query|List<SObject>|true|false
14:01:18.20 (127492191)|VARIABLE_ASSIGNMENT|[5]|query|{"s":1,"v":[{"s":2,"v":{"Name":"Test","LabTools__Recurrence (7 more) ...":"Hours","LabTools__Recurrence (7 more) ...":1,"Id":"a0136000004l7rkAAA","LabTools__Jobs__r":[{"s":3,"v":{"LabTools__Runner__c":"a0136000004l7rkAAA","Id":"a0036000004q3SaAAI","Name":"LabTools.HeartbeatJo (1 more) ...","LabTools__Enabled__c":true}}]}}]}|0xb72df64
14:01:18.20 (127509611)|HEAP_ALLOCATE|[6]|Bytes:5
14:01:18.20 (127514651)|STATEMENT_EXECUTE|[5]
14:01:18.20 (127516301)|STATEMENT_EXECUTE|[6]
14:01:18.20 (127526372)|METHOD_EXIT|[6]|01p3600000AqZfY|LabTools.Repository.Echo(List<SObject>)
14:01:18.20 (127538981)|VARIABLE_SCOPE_BEGIN|[6]|runners|List<LabTools__Runner__c>|true|false
14:01:18.20 (127563039)|VARIABLE_ASSIGNMENT|[6]|runners|{"s":1,"v":[{"s":2,"v":{"Name":"Test","LabTools__Recurrence (7 more) ...":"Hours","LabTools__Recurrence (7 more) ...":1,"Id":"a0136000004l7rkAAA","LabTools__Jobs__r":[{"s":3,"v":{"LabTools__Runner__c":"a0136000004l7rkAAA","Id":"a0036000004q3SaAAI","Name":"LabTools.HeartbeatJo (1 more) ...","LabTools__Enabled__c":true}}]}}]}|0xb72df64
14:01:18.20 (127642898)|ENTERING_MANAGED_PKG|
14:01:18.20 (127815441)|HEAP_ALLOCATE|[15]|Bytes:5
14:01:18.20 (127856834)|HEAP_ALLOCATE|[15]|Bytes:24
14:01:18.20 (127869284)|VARIABLE_SCOPE_BEGIN|[15]|runner|LabTools__Runner__c|true|false
14:01:18.20 (127895101)|VARIABLE_ASSIGNMENT|[15]|runner|{"s":1,"v":{"Name":"Test","LabTools__Recurrence (7 more) ...":"Hours","LabTools__Recurrence (7 more) ...":1,"Id":"a0136000004l7rkAAA","LabTools__Jobs__r":[{"s":2,"v":{"LabTools__Runner__c":"a0136000004l7rkAAA","Id":"a0036000004q3SaAAI","Name":"LabTools.HeartbeatJo (1 more) ...","LabTools__Enabled__c":true}}]}}|0x29a9c8a5
14:01:18.20 (127901009)|STATEMENT_EXECUTE|[15]
14:01:18.20 (127902592)|STATEMENT_EXECUTE|[17]
14:01:18.20 (127913982)|VARIABLE_SCOPE_BEGIN|[17]|next|Datetime|false|false
14:01:18.20 (127921689)|VARIABLE_ASSIGNMENT|[17]|next|null
14:01:18.20 (127979119)|STATEMENT_EXECUTE|[18]
14:01:18.20 (127981710)|STATEMENT_EXECUTE|[19]
14:01:18.20 (128018226)|HEAP_ALLOCATE|[19]|Bytes:8
14:01:18.20 (128074818)|HEAP_ALLOCATE|[19]|Bytes:56
14:01:18.20 (128111947)|VARIABLE_ASSIGNMENT|[19]|next|"2016-05-31T22:01:19.107Z"
14:01:18.20 (128118831)|STATEMENT_EXECUTE|[28]
14:01:18.20 (128170877)|HEAP_ALLOCATE|[28]|Bytes:-4
14:01:18.20 (128198696)|VARIABLE_ASSIGNMENT|[28]|this.LabTools__LastRunOn__c|"2016-05-31T21:01:19.107Z"|0x29a9c8a5
14:01:18.20 (128202627)|STATEMENT_EXECUTE|[29]
14:01:18.20 (128232138)|HEAP_ALLOCATE|[29]|Bytes:-4
14:01:18.20 (128252664)|VARIABLE_ASSIGNMENT|[29]|this.LabTools__NextRunOn__c|"2016-05-31T22:01:19.107Z"|0x29a9c8a5
14:01:18.20 (128260064)|HEAP_ALLOCATE|[31]|Bytes:17
14:01:18.20 (128264046)|HEAP_ALLOCATE|[31]|Bytes:16
14:01:18.20 (128310988)|HEAP_ALLOCATE|[31]|Bytes:8
14:01:18.20 (128478029)|HEAP_ALLOCATE|[31]|Bytes:49
14:01:18.20 (128484539)|HEAP_ALLOCATE|[31]|Bytes:8
14:01:18.20 (128497111)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
14:01:18.20 (128500233)|STATEMENT_EXECUTE|[7]
14:01:18.20 (128509905)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
14:01:18.20 (128516014)|HEAP_ALLOCATE|[31]|Bytes:28
14:01:18.20 (128531350)|HEAP_ALLOCATE|[31]|Bytes:8
14:01:18.20 (128544484)|HEAP_ALLOCATE|[31]|Bytes:8
14:01:18.20 (128546932)|HEAP_ALLOCATE|[31]|Bytes:8
14:01:18.20 (128552143)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
14:01:18.20 (128573142)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x396535f9
14:01:18.20 (128577345)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
14:01:18.20 (128593833)|VARIABLE_ASSIGNMENT|[15]|values|{"s":1,"v":[{"s":2,"v":{"LabTools__Runner__c":"a0136000004l7rkAAA","Id":"a0036000004q3SaAAI","Name":"LabTools.HeartbeatJo (1 more) ...","LabTools__Enabled__c":true}}]}|0x1278a6a3
14:01:18.20 (128597755)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
14:01:18.20 (128608404)|VARIABLE_ASSIGNMENT|[15]|ql|{}|0x21854553
14:01:18.20 (128611873)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
14:01:18.20 (128615409)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|1
14:01:18.20 (128617829)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
14:01:18.20 (128620600)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|200
14:01:18.20 (128668759)|HEAP_ALLOCATE|[31]|Bytes:28
14:01:18.20 (128689172)|METHOD_ENTRY|[31]||Database.QueryLocatorIterator.hasNext()
14:01:18.20 (128742523)|METHOD_EXIT|[31]||Database.QueryLocatorIterator.hasNext()
14:01:18.20 (128752768)|METHOD_ENTRY|[31]||Database.QueryLocatorIterator.next()
14:01:18.20 (128829125)|METHOD_EXIT|[31]||Database.QueryLocatorIterator.next()
14:01:18.20 (128837222)|VARIABLE_SCOPE_BEGIN|[31]|job|LabTools__Job__c|true|false
14:01:18.20 (128854051)|VARIABLE_ASSIGNMENT|[31]|job|{"s":1,"v":{"LabTools__Runner__c":"a0136000004l7rkAAA","Id":"a0036000004q3SaAAI","Name":"LabTools.HeartbeatJo (1 more) ...","LabTools__Enabled__c":true}}|0x40d1acb8
14:01:18.20 (128858739)|STATEMENT_EXECUTE|[31]
14:01:18.20 (128888086)|STATEMENT_EXECUTE|[32]
14:01:18.20 (128890576)|STATEMENT_EXECUTE|[33]
14:01:18.20 (130006320)|HEAP_ALLOCATE|[33]|Bytes:52
14:01:18.20 (130014664)|HEAP_ALLOCATE|[33]|Bytes:9
14:01:18.20 (130037648)|METHOD_ENTRY|[1]|01p3600000DIJMr|JobWrapper.JobWrapper()
14:01:18.20 (130041186)|STATEMENT_EXECUTE|[1]
14:01:18.20 (130046016)|STATEMENT_EXECUTE|[1]
14:01:18.20 (130051678)|METHOD_EXIT|[1]|JobWrapper
14:01:18.20 (130118274)|HEAP_ALLOCATE|[33]|Bytes:12
14:01:18.20 (130163539)|CONSTRUCTOR_ENTRY|[33]|01p3600000DIJMr|<init>(String)
14:01:18.20 (130195426)|VARIABLE_SCOPE_BEGIN|[14]|this|LabTools.JobWrapper|true|false
14:01:18.20 (130218188)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x4ef05d4f
14:01:18.20 (130223552)|VARIABLE_SCOPE_BEGIN|[14]|n|String|false|false
14:01:18.20 (130230338)|VARIABLE_ASSIGNMENT|[14]|n|"LabTools.HeartbeatJo (1 more) ..."
14:01:18.20 (130234931)|STATEMENT_EXECUTE|[1]
14:01:18.20 (130236497)|STATEMENT_EXECUTE|[19]
14:01:18.20 (130238048)|STATEMENT_EXECUTE|[20]
14:01:18.20 (130250810)|STATEMENT_EXECUTE|[14]
14:01:18.20 (130252388)|STATEMENT_EXECUTE|[15]
14:01:18.20 (130266564)|VARIABLE_ASSIGNMENT|[15]|this.name|"LabTools.HeartbeatJo (1 more) ..."|0x4ef05d4f
14:01:18.20 (130272044)|STATEMENT_EXECUTE|[16]
14:01:18.20 (130290277)|METHOD_ENTRY|[16]||System.Type.forName(String)
14:01:18.20 (130503279)|METHOD_EXIT|[16]||System.Type.forName(String)
14:01:18.20 (130514945)|METHOD_ENTRY|[16]||System.Type.newInstance()
14:01:18.20 (130597597)|STATEMENT_EXECUTE|[1]
14:01:18.20 (130604848)|HEAP_ALLOCATE|[33]|Bytes:5
14:01:18.20 (130615420)|METHOD_EXIT|[1]|HeartbeatJob
14:01:18.20 (130621121)|HEAP_ALLOCATE|[33]|Bytes:4
14:01:18.20 (130625830)|VARIABLE_SCOPE_BEGIN|[1]|this|LabTools.HeartbeatJob|true|false
14:01:18.20 (130641089)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6b4af2d1
14:01:18.20 (130649261)|HEAP_ALLOCATE|[33]|Bytes:5
14:01:18.20 (130664610)|STATEMENT_EXECUTE|[1]
14:01:18.20 (130668344)|HEAP_ALLOCATE|[33]|Bytes:5
14:01:18.20 (130682710)|METHOD_EXIT|[16]||System.Type.newInstance()
14:01:18.20 (130695988)|VARIABLE_ASSIGNMENT|[16]|this.job|0x6b4af2d1|0x4ef05d4f
14:01:18.20 (130707619)|CONSTRUCTOR_EXIT|[33]|01p3600000DIJMr|<init>(String)
14:01:18.20 (130730454)|ENTERING_MANAGED_PKG|
14:01:18.20 (162355489)|METHOD_ENTRY|[31]||Database.QueryLocatorIterator.hasNext()
14:01:18.20 (162406582)|METHOD_EXIT|[31]||Database.QueryLocatorIterator.hasNext()
14:01:18.20 (162427185)|VARIABLE_ASSIGNMENT|[31]|job|null|
14:01:18.20 (162450809)|HEAP_ALLOCATE|[15]|Bytes:5
14:01:18.20 (162467589)|VARIABLE_ASSIGNMENT|[15]|runner|null|
14:01:18.20 (162472581)|STATEMENT_EXECUTE|[38]
14:01:18.20 (162512782)|METHOD_ENTRY|[38]|01p3600000AqZfY|LabTools.Repository.Modify(List<SObject>)
14:01:18.20 (162559443)|VARIABLE_SCOPE_BEGIN|[17]|this|LabTools.Repository|true|false
14:01:18.20 (162583734)|VARIABLE_ASSIGNMENT|[17]|this|{}|0x5582e439
14:01:18.20 (162589617)|VARIABLE_SCOPE_BEGIN|[17]|values|List<SObject>|true|false
14:01:18.20 (162667664)|VARIABLE_ASSIGNMENT|[17]|values|{"s":1,"v":[{"s":2,"v":{"Name":"Test","LabTools__Recurrence (7 more) ...":"Hours","LabTools__Recurrence (7 more) ...":1,"Id":"a0136000004l7rkAAA","LabTools__Jobs__r":[{"s":3,"v":{"LabTools__Runner__c":"a0136000004l7rkAAA","Id":"a0036000004q3SaAAI","Name":"LabTools.HeartbeatJo (1 more) ...","LabTools__Enabled__c":true}}],"LabTools__LastRunOn_ (2 more) ...":"2016-05-31T21:01:19.107Z","LabTools__NextRunOn_ (2 more) ...":"2016-05-31T22:01:19.107Z"}}]}|0xb72df64
14:01:18.20 (162688428)|HEAP_ALLOCATE|[18]|Bytes:5
14:01:18.20 (162693099)|STATEMENT_EXECUTE|[17]
14:01:18.20 (162694655)|STATEMENT_EXECUTE|[18]
14:01:18.20 (162831242)|DML_BEGIN|[18]|Op:Update|Type:LabTools__Runner__c|Rows:1
14:01:18.20 (162859340)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:01:18.20 (190508988)|DML_END|[18]
14:01:18.20 (190548550)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:01:18.20 (190576643)|METHOD_EXIT|[38]|01p3600000AqZfY|LabTools.Repository.Modify(List<SObject>)
14:01:18.20 (190585186)|SYSTEM_MODE_EXIT|false
14:01:18.20 (190595282)|METHOD_EXIT|[23]|01p3600000DHKdZ|LabTools.JobRunner.execute()
14:01:18.20 (190600435)|STATEMENT_EXECUTE|[24]
14:01:18.20 (190620288)|METHOD_ENTRY|[24]||System.Test.stopTest()
14:01:18.20 (205482816)|SYSTEM_METHOD_EXIT|[15]|BatchableContextImpl
14:01:18.20 (205495485)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
14:01:18.20 (205501932)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:01:18.20 (205511196)|VARIABLE_SCOPE_BEGIN|[31]|this|Database.BatchableContextImpl|true|false
14:01:18.20 (205552591)|VARIABLE_ASSIGNMENT|[31]|this|{}|0x482e4325
14:01:18.20 (205556849)|VARIABLE_SCOPE_BEGIN|[31]|jobId|Id|false|false
14:01:18.20 (205630128)|VARIABLE_ASSIGNMENT|[31]|jobId|"7073600000TCy0nAAD"
14:01:18.20 (205635616)|VARIABLE_SCOPE_BEGIN|[31]|childJobId|Id|false|false
14:01:18.20 (205640746)|VARIABLE_ASSIGNMENT|[31]|childJobId|null
14:01:18.20 (205847827)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
14:01:18.20 (205852461)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
14:01:18.20 (205861953)|VARIABLE_SCOPE_BEGIN|[3]|this|LabTools.JobWrapper|true|false
14:01:18.20 (205889107)|VARIABLE_ASSIGNMENT|[3]|this|{"job":"0x70efc16b","name":"LabTools.HeartbeatJo (1 more) ..."}|0x280e84ca
14:01:18.20 (205895200)|VARIABLE_SCOPE_BEGIN|[3]|BC|Database.BatchableContext|true|false
14:01:18.20 (205957261)|VARIABLE_ASSIGNMENT|[3]|BC|{"jobId":"7073600000TCy0nAAD"}|0x482e4325
14:01:18.20 (205972696)|STATEMENT_EXECUTE|[3]
14:01:18.20 (205974846)|STATEMENT_EXECUTE|[4]
14:01:18.20 (205999956)|METHOD_ENTRY|[4]|01p3600000DHL7u|LabTools.HeartbeatJob.Query()
14:01:18.20 (206019729)|VARIABLE_SCOPE_BEGIN|[3]|this|LabTools.HeartbeatJob|true|false
14:01:18.20 (206034167)|VARIABLE_ASSIGNMENT|[3]|this|{}|0x70efc16b
14:01:18.20 (206730352)|SYSTEM_MODE_ENTER|false
14:01:18.20 (206739856)|HEAP_ALLOCATE|[4]|Bytes:5
14:01:18.20 (206745627)|STATEMENT_EXECUTE|[3]
14:01:18.20 (206747031)|STATEMENT_EXECUTE|[4]
14:01:18.20 (206750948)|HEAP_ALLOCATE|[4]|Bytes:21
14:01:18.20 (206782441)|ENTERING_MANAGED_PKG|
14:01:18.20 (206809459)|USER_DEBUG|[4]|DEBUG|Heartbeat Job Started
14:01:18.20 (206819309)|STATEMENT_EXECUTE|[5]
14:01:18.20 (206823017)|HEAP_ALLOCATE|[5]|Bytes:31
14:01:18.20 (206835058)|HEAP_ALLOCATE|[5]|Bytes:4
14:01:18.20 (206865450)|ENTERING_MANAGED_PKG|
14:01:18.20 (207049931)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id FROM LabTools__Job__c
14:01:18.20 (241961132)|SOQL_EXECUTE_END|[5]|Rows:1
14:01:18.20 (242032929)|HEAP_ALLOCATE|[5]|Bytes:20
14:01:18.20 (242065682)|SYSTEM_MODE_EXIT|false
14:01:18.20 (242089527)|METHOD_EXIT|[4]|01p3600000DHL7u|LabTools.HeartbeatJob.Query()
14:01:18.266 (266601987)|CUMULATIVE_LIMIT_USAGE
